レコード番号,案件管理CD(自動採番),会計CD,ブランド名,ブランド名(その他),物件名称,物件名称（カナ）,【PS】物件No,郵便番号,地図表示用 所在地,緯度_代表点,経度_代表点,確認日_代表点,緯度_入口指定,経度_入口指定,確認日_入口指定,確認方法,入口座標フラグ,入口座標の郵便番号,入口座標の都道府県,入口座標の市区町村,入口座標の町域以降,入口座標の建物名,備考,都道府県,市区町村,町域,丁,番,号,複数の番地,建物および階,補足情報（今までの経緯や駐車場の入口に関する情報等）,所在地(謄本地番),丁,番,号,複数の番地,開設日,閉鎖日,四輪(時間貸),自動二輪(時間貸),自転車(時間貸),時間貸台数,四輪(月極),自動二輪(月極),自転車(月極),月極台数
5045,P1000506,1270837,Dﾊﾟｰｷﾝｸﾞ,,甲斐町東3丁PS第1,カイマチヒガシサンチョウピーエスダイイチ,OSK8400027,590-0953,大阪府堺市堺区甲斐町東3丁1-3,,,,,,,,,,,,,,,大阪府,堺市堺区,甲斐町東3丁1-3,,,,,,,大阪府堺市堺区甲斐町東3丁1-3,,,,,2023/06/26,,34,0,0,34,0,,,0
5046,P1000507,1270838,Dﾊﾟｰｷﾝｸﾞ,,天満橋1丁目PS第1,テンマバシテンマバシイチチョウメピーエスダイイチ,OSK8400036,530-0042,大阪府大阪市北区天満橋1丁目3-12,,,,,,,,,,,,,,,大阪府,大阪市北区,天満橋1丁目3-12,,,,,,,大阪府大阪市北区天満橋1丁目3-12,,,,,2023/08/01,,4,0,0,4,0,,,0
5047,P1000508,1270839,Dﾊﾟｰｷﾝｸﾞ,,西田辺町1丁目PS第2,ニシタナベチョウイチチョウメピーエスダイニ,OSK8400044,545-0014,大阪府大阪市阿倍野区西田辺町1丁目5-18北,,,,,,,,,,,,,,,大阪府,大阪市阿倍野区,西田辺町1丁目5-18北,,,,,,,大阪府大阪市阿倍野区西田辺町1丁目5-18北,,,,,2023/08/01,,5,0,0,5,0,,,0
5048,P1000509,1270840,Dﾊﾟｰｷﾝｸﾞ,,勝山北3丁目PS第1,カツヤマキタサンチョウメピーエスダイイチ,OSK8400050,544-0033,大阪市生野区勝山北3-2-22,,,,,,,,,,,,,,,大阪府,大阪市生野区,勝山北3-2-22,,,,,,,大阪市生野区勝山北3-2-22,,,,,2023/09/01,,10,0,0,10,0,,,0
5050,P1000511,1270842,Dﾊﾟｰｷﾝｸﾞ,,逢阪1丁目PS第1,オウサカイチチョウメピーエスダイイチ,OSK8400069,543-0062,大阪府大阪市天王寺区逢阪1丁目2-2,,,,,,,,,,,,,,,大阪府,大阪市天王寺区,逢阪1丁目2-2,,,,,,,大阪府大阪市天王寺区逢阪1丁目2-2,,,,,2023/10/27,,5,0,0,5,0,,,0
5051,P1000512,1270843,Dﾊﾟｰｷﾝｸﾞ,,巽東4丁目PS第2,タツミヒガシヨンチョウメピーエスダイニ,OSK8400080,544-0014,大阪市生野区巽東4丁目6,,,,,,,,,,,,,,,大阪府,大阪市生野区,巽東4丁目6,,,,,,,大阪市生野区巽東4丁目6,,,,,2023/11/20,,7,0,0,7,0,,,0
5052,P1000513,1270844,Dﾊﾟｰｷﾝｸﾞ,,今津中3丁目PS第1,イマヅナカサンチョウメピーエスダイイチ,OSK8400098,538-0042,大阪府大阪市鶴見区今津中3丁目10-27,,,,,,,,,,,,,,,大阪府,大阪市鶴見区,今津中3丁目10-27,,,,,,,大阪府大阪市鶴見区今津中3丁目10-27,,,,,2024/01/29,,12,0,0,12,0,,,0
5053,P1000514,1270845,Dﾊﾟｰｷﾝｸﾞ,,御厨2丁目PS第1,ミクリヤニチョウメピーエスダイイチ,OSK8500013,577-0032,大阪府東大阪市御厨2丁目1-6,,,,,,,,,,,,,,,大阪府,東大阪市,御厨2丁目1-6,,,,,,,大阪府東大阪市御厨2丁目1-6,,,,,2024/05/20,,12,0,0,12,0,,,0
5054,P1000515,1270846,Dﾊﾟｰｷﾝｸﾞ,,加島PS第2,カシマピーエスダイニ,OSK8500025,532-0031,大阪府大阪市淀川区加島1丁目61-9,,,,,,,,,,,,,,,大阪府,大阪市淀川区,加島1丁目61-9,,,,,,,大阪府大阪市淀川区加島1丁目61-9,,,,,2024/06/18,,9,0,0,9,2,,,2
5056,P1000518,1270849,Dﾊﾟｰｷﾝｸﾞ,,津久野町1丁PS第1,ツクノチョウイチ丁ピーエスダイイチ,OSK8500082,593-8322,大阪府堺市西区津久野町1丁5-30,,,,,,,,,,,,,,,大阪府,堺市西区,津久野町1丁5-30,,,,,,,大阪府堺市西区津久野町1丁5-30,,,,,2025/01/22,,9,0,0,9,0,,,0
5057,P1000519,1270850,Dﾊﾟｰｷﾝｸﾞ,,東小橋1丁目PS第1,デイーパーキングヒガシオバセイチチョウメピーエスダイイチ,OSK8500087,537-0024,大阪府大阪市東成区東小橋1丁目16-18,,,,,,,,,,,,,,,大阪府,大阪市東成区,東小橋1丁目16-18,,,,,,,大阪府大阪市東成区東小橋1丁目16-18,,,,,2025/02/01,,5,0,0,5,0,,,0
5058,P1000520,1270851,Dﾊﾟｰｷﾝｸﾞ,,北信太駅駐輪場PS第1,キタシノダエキマエチュウリンジョウピーエスダイイチ,OSK8500109,594-0003,大阪府和泉市太町141-1,,,,,,,,,,,,,,,大阪府,和泉市,太町141-1,,,,,,,大阪府和泉市太町141-1,,,,,2025/04/18,,269,45,541,855,317,,,317
5059,P1000521,1270852,Dﾊﾟｰｷﾝｸﾞ,,東小橋1丁目PS第2,デイーパーキングヒガシオバセイチチョウメピーエスダイイチ,OSK8500112,537-0024,大阪市東成区東小橋1丁目16-17,,,,,,,,,,,,,,,大阪府,大阪市東成区,東小橋1丁目16-17,,,,,,,大阪市東成区東小橋1丁目16-17,,,,,2025/04/14,,4,0,0,4,0,,,0
5060,P1000522,1270853,Dﾊﾟｰｷﾝｸﾞ,,東小橋1丁目PS第3,デイーパーキングヒガシオバセイチチョウメピーエスダイイサン,OSK8500113,537-0024,大阪府大阪市東成区東小橋1丁目16-11,,,,,,,,,,,,,,,大阪府,大阪市東成区,東小橋1丁目16-11,,,,,,,大阪府大阪市東成区東小橋1丁目16-11,,,,,2025/04/14,,8,0,0,8,0,,,0
5061,P1000523,1270854,Dﾊﾟｰｷﾝｸﾞ,,加美鞍作3丁目PS第1,カミクラツクリサンチョウメピーエスダイイチ,OSK8600037,547-0001,大阪市平野区加美鞍作3丁目12-14,,,,,,,,,,,,,,,大阪府,大阪市平野区,加美鞍作3丁目12-14,,,,,,,大阪市平野区加美鞍作3丁目12-14,,,,,2025/11/01,,10,0,0,10,0,,,0
5062,P1000524,1270856,その他,,中崎町駅前ﾊﾟｰｷﾝｸﾞ,ナカザキエキマエパーキング,OSN7900004,530-0016,大阪市北区中崎3-1-16,,,,,,,,,,,,,,,大阪府,大阪市北区,中崎3-1-16,,,,,,,大阪市北区中崎3-1-16,,,,,2012/11/01,,,,,0,,,,0
5063,P1000525,1270859,その他,,ﾌｧﾐｰﾙ城東中央駐車場,ファミールジョウトウチュウオウチュウシャジョウ,OSN7900012,536-0005,大阪市城東区中央2丁目1番31号,,,,,,,,,,,,,,,大阪府,大阪市城東区,中央2丁目1番31号,,,,,,,大阪市城東区中央2丁目1番31号,,,,,2016/04/01,,,,,0,,,,0
5065,P1000527,1280192,タイムパーク,,大和町4丁目第1,ヤマトチョウ,KOB7800002,657-0031,兵庫県神戸市灘区大和町4-3-16,,,,,,,,,,,,,,,兵庫県,神戸市灘区,大和町4-3-16,,,,,,,兵庫県神戸市灘区大和町4-3-16,,,,,2005/06/01,,3,0,0,3,0,,,0
5067,P1000529,1280194,その他,,新西宮ﾖｯﾄﾊｰﾊﾞｰ,シンニシノミヤヨットハーバー,KOB7800004,662-0934,兵庫県西宮市西宮浜4-16-1,,,,,,,,,,,,,,,兵庫県,西宮市,西宮浜4-16-1,,,,,,,兵庫県西宮市西宮浜4-16-1,,,,,2014/04/04,,528,0,0,528,122,,,122
5069,P1000531,1280196,Dﾊﾟｰｷﾝｸﾞ,,南塚口5丁目PS第1,ミナミツカグチゴチョウメ,KOB7800006,661-0012,兵庫県尼崎市南塚口町5-17,,,,,,,,,,,,,,,兵庫県,尼崎市,南塚口町5-17,,,,,,,兵庫県尼崎市南塚口町5-17,,,,,2014/04/25,,10,0,0,10,0,,,0
5070,P1000532,1280197,Dﾊﾟｰｷﾝｸﾞ,,加古川,カコガワ,KOB7800007,675-0064,兵庫県加古川市加古川町溝之口字下船頭102-,,,,,,,,,,,,,,,兵庫県,加古川市,加古川町溝之口字下船頭102-,,,,,,,兵庫県加古川市加古川町溝之口字下船頭102-,,,,,2014/08/08,,24,0,0,24,0,,,0
5071,P1000533,1280198,その他,,ｹｰｽﾞHAT神戸ﾒﾃﾞｨｶﾙﾓｰﾙ,ケーズハットコウベメディカルモール,KOB7800008,651-0073,兵庫県神戸市中央区脇浜海岸通2-2,,,,,,,,,,,,,,,兵庫県,神戸市中央区,脇浜海岸通2-2,,,,,,,兵庫県神戸市中央区脇浜海岸通2-2,,,,,2014/09/08,,332,0,0,332,13,,,13
5075,P1000537,1280202,Dﾊﾟｰｷﾝｸﾞ,,南塚口7丁目PS第1,ミナミツカグチナナチョウメ,KOB7800012,661-0012,兵庫県尼崎市南塚口町7-32,,,,,,,,,,,,,,,兵庫県,尼崎市,南塚口町7-32,,,,,,,兵庫県尼崎市南塚口町7-32,,,,,2016/11/01,,6,0,0,6,0,,,0
5079,P1000541,1280206,Dﾊﾟｰｷﾝｸﾞ,,灘南通PS第1,ナダミナミドオリピーエスダイイチ,KOB8300008,657-0841,兵庫県神戸市灘区灘南通1丁目1-4,,,,,,,,,,,,,,,兵庫県,神戸市灘区,灘南通1丁目1-4,,,,,,,兵庫県神戸市灘区灘南通1丁目1-4,,,,,2023/02/01,,5,0,0,5,0,,,0
5080,P1000542,1280207,Dﾊﾟｰｷﾝｸﾞ,,苦楽園口駅前PS第1,ディパーキングクラクエングチエキマエ,KOB8400005,662-0075,兵庫県西宮市南越木岩町9,,,,,,,,,,,,,,,兵庫県,西宮市,南越木岩町9,,,,,,,兵庫県西宮市南越木岩町9,,,,,2023/08/05,,13,0,0,13,0,,,0
5081,P1000543,1280208,タイムパーク,,芦屋市岩園町PS第2,アシヤシイワゾノチョウピーエスダイニ,KOB8500016,659-0013,兵庫県芦屋市岩園町20-2,,,,,,,,,,,,,,,兵庫県,芦屋市,岩園町20-2,,,,,,,兵庫県芦屋市岩園町20-2,,,,,2024/10/15,,10,0,0,10,12,,,12
5082,P1000544,1280210,その他,,ｶｻﾍﾞﾗ国際ﾌﾟﾗｻﾞﾋﾞﾙ駐車場,カサベラコクサイプラザビルチュウシャジョウ,OSN7900007,651-0084,兵庫県神戸市中央区磯辺通1-1-18,,,,,,,,,,,,,,,兵庫県,神戸市中央区,磯辺通1-1-18,,,,,,,兵庫県神戸市中央区磯辺通1-1-18,,,,,2018/07/01,,7,0,0,7,85,,,85
5084,P1000546,1290070,Dﾊﾟｰｷﾝｸﾞ,,大輪田駅前PS第1,オオワダエキマエピーエスダイイチ,OSK8300101,636-0093,奈良県北葛城郡河合町大輪田1013-2,,,,,,,,,,,,,,,奈良県,北葛城郡河合町,大輪田1013-2,,,,,,,奈良県北葛城郡河合町大輪田1013-2,,,,,2023/04/07,,5,0,0,5,0,,,0
5085,P1000547,1290071,その他,,ならまち若草ﾓｰﾀｰﾌﾟｰﾙ,ナラマチワカクサモータープール,OSN7900002,630-8361,奈良県奈良市池之町17-5,,,,,,,,,,,,,,,奈良県,奈良市,池之町17-5,,,,,,,奈良県奈良市池之町17-5,,,,,2012/10/01,,57,0,0,57,0,,,0
5087,P1000550,1310004,タイムパーク,,今町PS第2,イママチニ,HIS7800044,680-0822,鳥取県鳥取市今町1-152,,,,,,,,,,,,,,,鳥取県,鳥取市,今町1-152,,,,,,,鳥取県鳥取市今町1-152,,,,,2017/09/01,,7,0,0,7,0,,,0
5088,P1000551,1310005,タイムパーク,,末広温泉町PS第1,スエヒロオンセンマチイチ,HIS7800045,680-0833,鳥取県鳥取市末広温泉町119,,,,,,,,,,,,,,,鳥取県,鳥取市,末広温泉町119,,,,,,,鳥取県鳥取市末広温泉町119,,,,,2017/09/01,,6,0,0,6,0,,,0
5089,P1000552,1310006,タイムパーク,,末広温泉町PS第2,スエヒロオンセンマチニ,HIS7800046,680-0833,鳥取県鳥取市末広温泉町271-1,,,,,,,,,,,,,,,鳥取県,鳥取市,末広温泉町271-1,,,,,,,鳥取県鳥取市末広温泉町271-1,,,,,2017/09/01,,7,0,0,7,0,,,0
5093,P1000556,1310010,タイムパーク,,永楽通りPS第1,エイラクドオリ,HIS7800050,680-0834,鳥取県鳥取市永楽温泉町455,,,,,,,,,,,,,,,鳥取県,鳥取市,永楽温泉町455,,,,,,,鳥取県鳥取市永楽温泉町455,,,,,2017/09/01,,6,0,0,6,1,,,1
5095,P1000558,1310012,タイムパーク,,永楽PS第1,エイラクエステートパーキング,HIS7800052,680-0834,鳥取県鳥取市永楽温泉町251,,,,,,,,,,,,,,,鳥取県,鳥取市,永楽温泉町251,,,,,,,鳥取県鳥取市永楽温泉町251,,,,,2017/09/01,,20,0,0,20,0,,,0
5096,P1000559,1310013,タイムパーク,,弥生町PS第2,ヤヨイチョウエステートパーキング,HIS7800053,680-0832,鳥取県鳥取市弥生町110,,,,,,,,,,,,,,,鳥取県,鳥取市,弥生町110,,,,,,,鳥取県鳥取市弥生町110,,,,,2017/09/01,,6,0,0,6,0,,,0
5097,P1000560,1310014,タイムパーク,,今町PS第4,イママチエステートパーキング,HIS7800054,680-0822,鳥取県鳥取市今町2-113,,,,,,,,,,,,,,,鳥取県,鳥取市,今町2-113,,,,,,,鳥取県鳥取市今町2-113,,,,,2017/09/01,,10,0,0,10,0,,,0
5098,P1000561,1310015,タイムパーク,,片原PS第1,カタハラエステートパーキング,HIS7800055,680-0023,鳥取県鳥取市片原2-105,,,,,,,,,,,,,,,鳥取県,鳥取市,片原2-105,,,,,,,鳥取県鳥取市片原2-105,,,,,2017/09/01,,17,0,0,17,5,,,5
5099,P1000562,1310016,タイムパーク,,末広PS第1,スエヒロエステートパーキング,HIS7800056,680-0833,鳥取県鳥取市末広温泉町360-1,,,,,,,,,,,,,,,鳥取県,鳥取市,末広温泉町360-1,,,,,,,鳥取県鳥取市末広温泉町360-1,,,,,2017/09/01,,21,0,0,21,2,,,2
5100,P1000563,1310017,タイムパーク,,鳥取幸町PS第1,トットリサイワイチョウピーエスダイ,HIS8000013,680-0823,鳥取県鳥取市幸町24-2の東寄りの一部,,,,,,,,,,,,,,,鳥取県,鳥取市,幸町24-2の東寄りの一部,,,,,,,鳥取県鳥取市幸町24-2の東寄りの一部,,,,,2019/10/20,,12,0,0,12,0,,,0
5102,P1000565,1310019,Dﾊﾟｰｷﾝｸﾞ,,弥生町PS第3,ヤヨイチョウピーエスダイサン,HIS8300017,680-0832,鳥取県鳥取市弥生町371,,,,,,,,,,,,,,,鳥取県,鳥取市,弥生町371,,,,,,,鳥取県鳥取市弥生町371,,,,,2022/11/07,,6,0,0,6,0,,,0
5103,P1000566,1310020,Dﾊﾟｰｷﾝｸﾞ,,末広温泉町PS第4,スエヒロオンセンチョウピーエスダイ,HIS8400011,680-0833,鳥取県鳥取市末広温泉町158-6,,,,,,,,,,,,,,,鳥取県,鳥取市,末広温泉町158-6,,,,,,,鳥取県鳥取市末広温泉町158-6,,,,,2023/11/09,,4,0,0,4,0,,,0
5104,P1000567,1310021,Dﾊﾟｰｷﾝｸﾞ,,末広温泉町PS第5,スエヒロオンセンチョウピーエスダイゴ,HIS8400012,680-0833,鳥取県鳥取市末広温泉町158-5,,,,,,,,,,,,,,,鳥取県,鳥取市,末広温泉町158-5,,,,,,,鳥取県鳥取市末広温泉町158-5,,,,,2023/12/15,,4,0,0,4,0,,,0
5121,P1000584,1340107,その他,,ﾍﾞｽﾄﾊｳｽﾊﾟｰｸ緑井,ベストハウスパークミドリイ,HIS7800020,731-0103,広島県広島市安佐南区緑井3-12-10,,,,,,,,,,,,,,,広島県,広島市安佐南区,緑井3-12-10,,,,,,,広島県広島市安佐南区緑井3-12-10,,,,,2008/07/08,,6,0,0,6,0,,,0
5130,P1000593,1340116,その他,,西条栄町ﾊﾟｰｷﾝｸﾞ,サイジョウサカエマチパーキング,HIS7800040,739-0015,広島県東広島市西条栄町7-48,,,,,,,,,,,,,,,広島県,東広島市,西条栄町7-48,,,,,,,広島県東広島市西条栄町7-48,,,,,2017/05/22,,127,0,0,127,0,,,0
5135,P1000598,1340121,Dﾊﾟｰｷﾝｸﾞ,,福島町2丁目PS第1,フクシマチョウニチョウメピーエスダイイチ,HIS7900022,733-0024,広島県広島市西区福島町2-14-4,,,,,,,,,,,,,,,広島県,広島市西区,福島町2-14-4,,,,,,,広島県広島市西区福島町2-14-4,,,,,2018/11/01,,8,0,0,8,0,,,0
5146,P1000609,1340132,Dﾊﾟｰｷﾝｸﾞ,,東千田町PS第1,ヒガシセンダマチピーエスダイイチ,HIS8300018,730-0053,広島県広島市中区東千田町2丁目8-9隣,,,,,,,,,,,,,,,広島県,広島市中区,東千田町2丁目8-9隣,,,,,,,広島県広島市中区東千田町2丁目8-9隣,,,,,2022/11/21,,5,0,0,5,0,,,0
5147,P1000610,1340133,Dﾊﾟｰｷﾝｸﾞ,,山本PS第1,ヤマモトピーエスダイイチ,HIS8400016,731-0137,広島県広島市安佐南区山本4丁目9-9,,,,,,,,,,,,,,,広島県,広島市安佐南区,山本4丁目9-9,,,,,,,広島県広島市安佐南区山本4丁目9-9,,,,,2024/01/31,,7,0,0,7,0,,,0
5148,P1000611,1340134,Dﾊﾟｰｷﾝｸﾞ,,白島九軒町PS第1,ハクシマクケンチョウピーエスダイイチ,HIS8500001,730-0003,広島県広島市中区白島九軒町23-2,,,,,,,,,,,,,,,広島県,広島市中区,白島九軒町23-2,,,,,,,広島県広島市中区白島九軒町23-2,,,,,2024/04/24,,4,0,0,4,0,,,0
5149,P1000612,1340135,Dﾊﾟｰｷﾝｸﾞ,,大町東3丁目PS第1,,HIS8500006,731-0124,広島県広島市安佐南区大町東3-25-33 駐車場,,,,,,,,,,,,,,,広島県,広島市安佐南区,大町東3-25-33 駐車場,,,,,,,広島県広島市安佐南区大町東3-25-33 駐車場,,,,,2024/06/26,,38,0,0,38,0,,,0
5150,P1000613,1340136,Dﾊﾟｰｷﾝｸﾞ,,広島天満町PS第1,ヒロシマテンマチョウピーエスダイイチ,HIS8500009,733-0022,広島県広島市西区天満町10-18,,,,,,,,,,,,,,,広島県,広島市西区,天満町10-18,,,,,,,広島県広島市西区天満町10-18,,,,,2024/09/02,,4,0,0,4,0,,,0
5151,P1000614,1340137,Dﾊﾟｰｷﾝｸﾞ,,三原市港町PS第1,ミハラシミナトマチピーエスダイイチ,HIS8500010,723-0017,広島県三原市港町3丁目7-5,,,,,,,,,,,,,,,広島県,三原市,港町3丁目7-5,,,,,,,広島県三原市港町3丁目7-5,,,,,2024/09/01,,12,0,0,12,0,,,0
5152,P1000615,1340138,Dﾊﾟｰｷﾝｸﾞ,,光南PS第1,コウナンピーエスダイイチ,HIS8500015,730-0825,広島県広島市中区光南2丁目18-2,,,,,,,,,,,,,,,広島県,広島市中区,光南2丁目18-2,,,,,,,広島県広島市中区光南2丁目18-2,,,,,2024/11/01,,6,0,0,6,0,,,0
5153,P1000616,1340139,Dﾊﾟｰｷﾝｸﾞ,,呉中央PS第1,クレチュウオウピーエスダイイチ,HIS8500026,737-0051,広島県呉市中央3丁目2-6,,,,,,,,,,,,,,,広島県,呉市,中央3丁目2-6,,,,,,,広島県呉市中央3丁目2-6,,,,,2024/12/02,,5,0,0,5,0,,,0
5154,P1000617,1340140,タイムパーク,,南観音PS第2,ミナミカンノンピーエスダイニ,HIS8500033,733-0035,広島県広島市西区南観音5丁目10-13の手前,,,,,,,,,,,,,,,広島県,広島市西区,南観音5丁目10-13の手前,,,,,,,広島県広島市西区南観音5丁目10-13の手前,,,,,2025/03/04,,6,0,0,6,0,,,0
5155,P1000618,1340141,Dﾊﾟｰｷﾝｸﾞ,,串戸PS第1,クシドピーエスダイイチ,HIS8500035,738-0033,広島県廿日市市串戸3丁目23-1,,,,,,,,,,,,,,,広島県,廿日市市,串戸3丁目23-1,,,,,,,広島県廿日市市串戸3丁目23-1,,,,,2025/04/01,,10,0,0,10,0,,,0
5158,P1000621,1350010,Dﾊﾟｰｷﾝｸﾞ,,岩国麻里布町PS第2,イワクニマリフマチピーエスダイニ,HIS8500025,740-0018,山口県岩国市麻里布町5丁目6-28,,,,,,,,,,,,,,,山口県,岩国市,麻里布町5丁目6-28,,,,,,,山口県岩国市麻里布町5丁目6-28,,,,,2024/12/02,,27,0,0,27,0,,,0
5163,P1000626,1380026,Dﾊﾟｰｷﾝｸﾞ,,松山市岩崎町PS第1,ディパーキングマツヤマシイワサキチョウピ,HIS8600015,790-0854,愛媛県松山市岩崎町１丁目7-44,,,,,,,,,,,,,,,愛媛県,松山市,岩崎町１丁目7-44,,,,,,,愛媛県松山市岩崎町１丁目7-44,,,,,2025/09/19,,11,0,0,11,29,,,29
5168,P1000631,1401084,タイムパーク,,小森野PS第1,コモリノピーエスダイイチ,FOK7800015,830-0001,福岡県久留米市小森野2丁目8,,,,,,,,,,,,,,,福岡県,久留米市,小森野2丁目8,,,,,,,福岡県久留米市小森野2丁目8,,,,,2016/11/30,,4,0,0,4,0,,,0
5184,P1000647,1401100,タイムパーク,,雑餉隈PS第1,ザッショノクマピーエスダイイチ,FOK7800170,812-0878,福岡県福岡市博多区竹丘町2丁目2-21,,,,,,,,,,,,,,,福岡県,福岡市博多区,竹丘町2丁目2-21,,,,,,,福岡県福岡市博多区竹丘町2丁目2-21,,,,,2003/07/22,,21,0,0,21,0,,,0
5185,P1000648,1401101,タイムパーク,,薬院PS第1,ヤクインピーエスダイイチ,FOK7800174,810-0022,福岡県福岡市中央区薬院3丁目16番21号,,,,,,,,,,,,,,,福岡県,福岡市中央区,薬院3丁目16番21号,,,,,,,福岡県福岡市中央区薬院3丁目16番21号,,,,,2015/04/17,,8,0,0,8,0,,,0
5202,P1000665,1401118,Dﾊﾟｰｷﾝｸﾞ,,博多駅前PS第3,ハカタエキマエピーエスダイサン,FOK7800234,812-0011,福岡県福岡市博多区博多駅前4-19-80,,,,,,,,,,,,,,,福岡県,福岡市博多区,博多駅前4-19-80,,,,,,,福岡県福岡市博多区博多駅前4-19-80,,,,,2007/03/23,,11,0,0,11,0,,,0
5229,P1000692,1401145,タイムパーク,,西公園PS第1,ニシコウエンピーエスダイイチ,FOK7800362,810-0061,福岡県福岡市中央区西公園8,,,,,,,,,,,,,,,福岡県,福岡市中央区,西公園8,,,,,,,福岡県福岡市中央区西公園8,,,,,2011/09/01,,4,0,0,4,0,,,0
5230,P1000693,1401146,タイムパーク,,千早PS第1,チハヤピーエスダイイチ,FOK7800364,813-0044,福岡県福岡市東区千早6丁目7-7,,,,,,,,,,,,,,,福岡県,福岡市東区,千早6丁目7-7,,,,,,,福岡県福岡市東区千早6丁目7-7,,,,,2011/09/16,,8,0,0,8,4,,,4
5231,P1000694,1401147,タイムパーク,,鳥飼PS第2,トリカイピーエスダイニ,FOK7800384,814-0103,福岡県福岡市城南区鳥飼7-14-3,,,,,,,,,,,,,,,福岡県,福岡市城南区,鳥飼7-14-3,,,,,,,福岡県福岡市城南区鳥飼7-14-3,,,,,2012/07/02,,10,0,0,10,0,,,0
5233,P1000696,1401149,タイムパーク,,西新PS第1,ニシジンピーエスダイイチ,FOK7800400,814-0002,福岡県福岡市早良区西新6丁目10,,,,,,,,,,,,,,,福岡県,福岡市早良区,西新6丁目10,,,,,,,福岡県福岡市早良区西新6丁目10,,,,,2012/12/05,,6,0,0,6,0,,,0
5238,P1000701,1401154,タイムパーク,,ｾﾝﾄﾗﾙ照葉PS第1,セントラルテリハピーエスダイイチ,FOK7800432,813-0017,福岡県福岡市東区香椎照葉4-23-31,,,,,,,,,,,,,,,福岡県,福岡市東区,香椎照葉4-23-31,,,,,,,福岡県福岡市東区香椎照葉4-23-31,,,,,2014/03/10,,3,0,0,3,0,,,0
5239,P1000702,1401155,タイムパーク,,ｾﾝﾄﾗﾙ照葉PS第2,セントラルテリハピーエスダイニ,FOK7800433,813-0017,福岡県福岡市東区香椎照葉4-23-31,,,,,,,,,,,,,,,福岡県,福岡市東区,香椎照葉4-23-31,,,,,,,福岡県福岡市東区香椎照葉4-23-31,,,,,2014/03/11,,4,0,0,4,0,,,0
5240,P1000703,1401156,タイムパーク,,鳥飼2丁目PS第2,トリカイニチョウメピーエスダイニ,FOK7800434,810-0053,福岡県福岡市中央区鳥飼2-97-2他（地番）,,,,,,,,,,,,,,,福岡県,福岡市中央区,鳥飼2-97-2他（地番）,,,,,,,福岡県福岡市中央区鳥飼2-97-2他（地番）,,,,,2014/02/15,,4,0,0,4,0,,,0
5241,P1000704,1401157,タイムパーク,,東比恵PS第2,ヒガシヒエピーエスダイニ,FOK7800435,812-0007,福岡県福岡市博多区東比恵3丁目2-7,,,,,,,,,,,,,,,福岡県,福岡市博多区,東比恵3丁目2-7,,,,,,,福岡県福岡市博多区東比恵3丁目2-7,,,,,2014/03/05,,12,0,0,12,0,,,0
5244,P1000707,1401160,タイムパーク,,ｽﾃﾗ南博多PS第1,ステラミナミハカタピーエスダイイチ,FOK7800450,812-0892,福岡県福岡市博多区東那珂2丁目10-58,,,,,,,,,,,,,,,福岡県,福岡市博多区,東那珂2丁目10-58,,,,,,,福岡県福岡市博多区東那珂2丁目10-58,,,,,2014/09/01,,3,0,0,3,0,,,0
5250,P1000713,1401166,Dﾊﾟｰｷﾝｸﾞ,,古門戸PS1,コモンドピーエスダイイチ,FOK7800468,812-0029,福岡県福岡市博多区古門戸町7-24,,,,,,,,,,,,,,,福岡県,福岡市博多区,古門戸町7-24,,,,,,,福岡県福岡市博多区古門戸町7-24,,,,,2015/03/05,,14,0,0,14,0,,,0
5253,P1000716,1401169,Dﾊﾟｰｷﾝｸﾞ,,渡辺通5丁目PS第1,ワタナベドオリゴチョウメピーエスダイイチ,FOK7800489,810-0004,福岡県福岡市中央区渡辺通5丁目3-16 横,,,,,,,,,,,,,,,福岡県,福岡市中央区,渡辺通5丁目3-16 横,,,,,,,福岡県福岡市中央区渡辺通5丁目3-16 横,,,,,2015/09/14,,12,0,0,12,0,,,0
5254,P1000717,1401170,タイムパーク,,鳥飼1丁目PS第1,トリカイイッチョウメピーエスダイイチ,FOK7800498,810-0053,福岡県福岡市中央区鳥飼1丁目3-27,,,,,,,,,,,,,,,福岡県,福岡市中央区,鳥飼1丁目3-27,,,,,,,福岡県福岡市中央区鳥飼1丁目3-27,,,,,2015/11/25,,17,0,0,17,0,,,0
5264,P1000727,1401181,タイムパーク,,吉野家大橋店PS第1,ヨシノヤオオハシテンピーエスダイイチ,FOK7800531,815-0033,福岡県福岡市南区大橋1丁目19-22,,,,,,,,,,,,,,,福岡県,福岡市南区,大橋1丁目19-22,,,,,,,福岡県福岡市南区大橋1丁目19-22,,,,,2016/12/07,,8,0,0,8,0,,,0
5266,P1000729,1401183,タイムパーク,,ｶｰｻPS第1,カーサピーエスダイイチ,FOK7800536,813-0017,福岡県福岡市東区香椎照葉2丁目1,,,,,,,,,,,,,,,福岡県,福岡市東区,香椎照葉2丁目1,,,,,,,福岡県福岡市東区香椎照葉2丁目1,,,,,2017/03/09,,3,0,0,3,0,,,0
5270,P1000733,1401187,タイムパーク,,千早PS第2,チハヤピーエスダイニ,FOK7800563,813-0044,福岡県福岡市東区千早6丁目6-16,,,,,,,,,,,,,,,福岡県,福岡市東区,千早6丁目6-16,,,,,,,福岡県福岡市東区千早6丁目6-16,,,,,2017/12/01,,17,0,0,17,0,,,0
