レコード番号,案件管理CD(自動採番),会計CD,ブランド名,ブランド名(その他),物件名称,物件名称（カナ）,【PS】物件No,郵便番号,地図表示用 所在地,緯度_代表点,経度_代表点,確認日_代表点,緯度_入口指定,経度_入口指定,確認日_入口指定,確認方法,入口座標フラグ,入口座標の郵便番号,入口座標の都道府県,入口座標の市区町村,入口座標の町域以降,入口座標の建物名,備考,都道府県,市区町村,町域,丁,番,号,複数の番地,建物および階,補足情報（今までの経緯や駐車場の入口に関する情報等）,所在地(謄本地番),丁,番,号,複数の番地,開設日,閉鎖日,四輪(時間貸),自動二輪(時間貸),自転車(時間貸),時間貸台数,四輪(月極),自動二輪(月極),自転車(月極),月極台数
,,,,,フレスポ門真南,,,,大阪府門真市三ツ島３丁目５－３１号,34.7174929,135.5949169,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,大津打出浜第１,,,,滋賀県大津市打出浜字石場４３３番４,35.0048965,135.8753538,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,　コンフォートイン近江八幡,,,,滋賀県近江八幡市鷹飼町５１４－１,35.1216867,136.1011169,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,大津打出浜月極駐車場,,,,滋賀県大津市打出浜字石場４３７,35.0048965,135.8753538,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,二条駅西,,,,京都府京都市中京区西ノ京永本町２３番９,35.0125419,135.7384775,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,西京極北大入町第１,,,,京都府京都市右京区西京極北大入町２２他計２筆,34.999581,135.7148662,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,南浜町第１,,,,京都府京都市伏見区南浜町２４８‐１の一部,34.9334952,135.7600503,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,大塚南溝町第１,,,,京都府京都市山科区大塚南溝町６１－２の一部、６１－４の一部,34.9787413,135.8250073,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,四条大宮北第１,,,,京都府京都市中京区下黒門町４６０番地,35.0049915,135.7497571,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,四条大宮北第２,,,,京都府京都市中京区下黒門町４５６番１,35.0050912,135.7497938,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,深草西浦町８丁目第１,,,,京都府京都市伏見区深草西浦町８丁目８７,34.9589306,135.7621687,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,深草飯食町第１,,,,京都府京都市伏見区深草飯食町８０４番２,34.9558589,135.7684822,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,坊門町第１,,,,京都府京都市下京区坊門町７６８,35.00229849999999,135.7468097,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,深草西浦町４丁目第１,,,,京都府京都市伏見区深草西浦町４丁目７７番地,34.9615112,135.7672046,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,香芝上中第１,,,,奈良県香芝市上中１７４－２、１７５－１,34.5630847,135.7017892,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ナラディーア,,,,奈良県生駒郡三郷町勢野北５丁目２１６２番２４の一部他,34.6085482,135.6900841,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,奈良中央三菱自動車販売㈱従業員月極駐車場,,,,奈良県橿原市曲川町５丁目２７８－１、２７８－９,34.5102381,135.7648347,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,大久保駅第一,,,,兵庫県明石市大久保町福田１５８,34.6844727,134.9374632,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,尼崎西本町３丁目第１,,,,兵庫県尼崎市西本町３丁目２０番,34.7153474,135.4139064,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,荒田町３丁目第１,,,,兵庫県神戸市兵庫区荒田町３丁目３番１９,34.68326440000001,135.1679466,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,尼崎開明町２丁目第１,,,,兵庫県尼崎市開明町２丁目４０番,34.7165929,135.4153905,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,灘区楠丘町６丁目第１,,,,兵庫県神戸市灘区楠丘町６丁目１－１,34.7194718,135.2398822,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,上野通６丁目,,,,兵庫県神戸市灘区上野通６丁目１番６号,34.7158371,135.2173839,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,南花屋敷４丁目第１,,,,兵庫県川西市南花屋敷４丁目２０８－１,34.8233939,135.4021602,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,東灘区本山中町月極駐車場,,,,兵庫県神戸市東灘区本山中町１丁目５０,34.7279825,135.2870686,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,姫路市坂元町第２,,,,兵庫県姫路市坂元町２１番,34.8334776,134.6868336,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,加古川,,,,兵庫県加古川市加古川町溝之口字下船頭１０２－７,34.7669928,134.8447017,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,高山駅前,,,,岐阜県高山市花里町５丁目１３－２（他５筆）,36.1410774,137.2529573,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,大正町５丁目,,,,愛知県名古屋市中村区大正町５丁目５９－３（他１筆）,35.1620207,136.8724483,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,柏森駅前,,,,愛知県丹羽郡扶桑町大字柏森字天神１１３番２（他３筆）,35.3440607,136.8998058,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ささしま,,,,愛知県名古屋市中村区平池町４丁目６０番５号,35.1621753,136.883476,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,百船町第一,,,,愛知県名古屋市中川区百船町１５０９番１,35.1583774,136.8779831,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,中村区熊野町第１,,,,愛知県名古屋市中村区熊野町１丁目６２番１（他２筆）,35.1618549,136.8697911,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,中川区運河町第１,,,,愛知県名古屋市中川区運河町５０１,35.1594859,136.8849532,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,豊橋野黒町第１,,,,愛知県豊橋市野黒町４,34.7587681,137.3824361,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,千種区大久手町第１,,,,愛知県名古屋市千種区大久手町５丁目１４,35.1611467,136.9368296,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,中川区小本本町第１,,,,愛知県名古屋市中川区小本本町１丁目９５,35.1460749,136.8661026,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,運河町第２,,,,愛知県名古屋市中川区運河町１１街区４、５,35.1594859,136.8849532,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,北区大曽根４丁目第１,,,,愛知県名古屋市北区大曽根４丁目３２１,35.1915724,136.933774,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,鳥見町４丁目第１,,,,愛知県名古屋市西区鳥見町４丁目５－１、６－１、７－１,35.2031114,136.8881356,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,向陽町２丁目第１,,,,愛知県名古屋市千種区向陽町２丁目３２、３３－１、３３－２,35.1706595,136.9498517,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,川澄町２丁目第１,,,,愛知県名古屋市瑞穂区川澄町２丁目１７番３,35.137612,136.9360842,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,勝川駅前第１,,,,愛知県春日井市角崎町５,35.2307895,136.9531899,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,富士見町第１,,,,愛知県名古屋市中区富士見町６１４－１,35.1532388,136.9070822,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,松葉町３丁目第１,,,,愛知県名古屋市中川区松葉町３丁目５３の一部,35.1506754,136.8642793,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,中区錦３丁目第３,,,,愛知県名古屋市中区錦３丁目２２３２,35.1715495,136.9040502,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,中村区若宮町３丁目第１,,,,愛知県名古屋市中村区若宮町３丁目４８・４８－２・若宮町１丁目２７－１,35.1690185,136.8699003,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,新尾頭３丁目第１,,,,愛知県名古屋市熱田区新尾頭３丁目３１３,35.1386587,136.900109,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,桜山駅前,,,,愛知県名古屋市瑞穂区桜見町２丁目９－１,35.1397614,136.9353598,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,運河町第３,,,,愛知県名古屋市中川区運河町１４街区４、５、６,35.1594859,136.8849532,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,北区山田２丁目第１,,,,愛知県名古屋市北区山田２丁目４０２,35.1953334,136.9359029,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,守山区大谷町月極駐車場 ,,,,愛知県 名古屋市守山区 大谷町 ２０４ ,35.1997657,136.9847614,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,洋服の青山八事店,,,,愛知県名古屋市天白区八事石坂１３２番の一部　他３筆,35.13621920000001,136.9638856,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ささしまライブ２４エリア月極駐車場,,,,愛知県名古屋市中川区運河町１１街区　９－２,35.1594859,136.8849532,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ささしまライブ２４　月極駐車場第２,,,,愛知県名古屋市中川区運河町ささしまライブ２４土地区画整理事業内１１ブロック３,35.1616459,136.8816205,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,柏森月極駐車場,,,,愛知県丹羽郡扶桑町大字柏森字天神３７３,35.3440607,136.8998058,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,名古屋市緑区神沢３丁目月極駐車場,,,,愛知県名古屋市緑区神沢３丁目７０８－１,35.0941992,136.9849281,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,丹羽郡大口町月極駐車場,,,,愛知県丹羽郡大口町中小口４丁目２４－１の一部,35.3416918,136.9267582,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,安城市赤松町月極駐車場,,,,愛知県安城市赤松町堀切８７の一部、８６の一部,34.9380085,137.0601267,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,茶屋ヶ坂駅前,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,沼津高島町,,,,静岡県沼津市高島町１８－１６他,35.1040588,138.8559353,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,葵区柳町,,,,静岡県静岡市葵区柳町９５－７の一部,34.9780917,138.3644677,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,葵区富士見町,,,,静岡県静岡市葵区富士見町３－１の一部,34.9771987,138.3780478,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,葵区田町４丁目,,,,静岡県静岡市葵区田町４丁目６－１他,34.9701954,138.368786,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,三重大学前第１,,,,三重県津市栗真町屋町字東浜１７１２番１、１７１０番３　の一部,34.7482225,136.5282973,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,三重大学前第２,,,,三重県津市栗真町屋町字東浜１６９１－７の一部,34.7482225,136.5282973,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,江戸橋駅前第１,,,,三重県津市上浜町３丁目４８－１の一部,34.7422449,136.5150647,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,鳥羽市鳥羽三丁目月極駐車場,,,,三重県鳥羽市鳥羽３丁目２３５９－６、４丁目２３６０－５,34.4804352,136.8434498,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,スターバックスコーヒー松阪塚本店　従業員駐車場,,,,三重県松阪市塚本町８１ー７,34.5945075,136.5209784,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,広島大宮町,,,,広島県広島市西区大宮２丁目１０番１号,34.4219325,132.4589102,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,広島中広１丁目　第２駐車場,,,,広島県広島市西区中広町１丁目７番９,34.4021161,132.4403022,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,上天満町　第２駐車場,,,,広島県広島市西区上天満町１－１８,34.3994165,132.4425764,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,翠２丁目第１,,,,広島県広島市南区翠２丁目１１４７－３,34.3728392,132.469389,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,呉中通３丁目第１,,,,広島県呉市中通３丁目３－４,34.2466177,132.5645856,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,霞１丁目,,,,広島県福山市霞町１丁目９５番地,34.4841227,133.3659679,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,吉島町第二,,,,広島県広島市中区吉島町５－１,34.3806602,132.4467887,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,吉島町第一,,,,広島県広島市中区吉島町７－１,34.3803195,132.4476714,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,東観音町第１,,,,広島県広島市西区観音町２－１,34.3946755,132.4423362,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,丸之内２丁目第１,,,,広島県福山市丸之内２丁目２３－１,34.4931953,133.3626507,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,西町２丁目第１,,,,広島県福山市西町２丁目５４－２　他,34.4899611,133.357837,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,クラフトパーキング,,,,広島県三原市城町１丁目６１０－３,34.3994158,133.0844275,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,丸之内１丁目第１,,,,広島県福山市丸之内１丁目４－２,34.4918765,133.3634046,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,西蟹屋３丁目第１,,,,広島県広島市南区西蟹屋３丁目２番１,34.393281,132.481896,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,宮の町２丁目第２,,,,広島県安芸郡府中町宮の町２丁目３４３８－１,34.39138,132.5086572,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,福山市三之丸町第２,,,,広島県福山市三之丸町１０８他２筆,34.4885045,133.3611428,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ピュアークック牛田店,,,,広島県広島市東区牛田新町３丁目４５－１,34.4260319,132.4744684,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,もみじ銀行牛田支店,,,,広島県広島市東区牛田本町４丁目１２２２－１,34.4116718,132.4684682,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,吉見園第１,,,,広島県広島市佐伯区吉見園７１６番１　他,34.3645431,132.3710893,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,岡山大学町,,,,岡山県岡山市北区大学町６番１０１、１０２,34.6524049,133.9213446,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,岡山学南町,,,,岡山県岡山市北区学南町１丁目９１－２の一部,34.6792724,133.922812,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,麻里布町６丁目第一,,,,山口県岩国市麻里布町６丁目１１,34.1702712,132.2186505,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,大和町１丁目第１,,,,山口県下関市大和町１丁目３－１８　他５筆,33.9494756,130.9210898,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,小郡黄金町月極駐車場,,,,山口県山口市小郡黄金町５,34.0907535,131.3991612,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,大市町第１,,,,山口県山口市大市町１９,34.1793187,131.4803393,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,高松瓦町２丁目第１,,,,香川県高松市瓦町２丁目３－４,34.3400227,134.0524687,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,松山春日町第１駐車場,,,,愛媛県松山市春日町１２番９,33.8335648,132.7648205,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,伊佐爾波神社,,,,愛媛県松山市桜谷町甲１７３番,33.8508107,132.7885682,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,白金１丁目第５,,,,福岡県福岡市中央区白金１丁目１７号２２番１,33.5807775,130.4021241,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,東比恵２丁目第３,,,,福岡県福岡市博多区東比恵２丁目２５６,33.5908574,130.428456,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,鳥飼６丁目第２,,,,福岡県福岡市城南区鳥飼６丁目１６番１,33.5780831,130.3692954,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,南区清水３丁目第１,,,,福岡県福岡市南区清水３丁目２１－３,33.568543,130.4200924,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,小倉北区朝日ヶ丘第１,,,,福岡県北九州市小倉北区朝日ケ丘１－３９、１－４０,33.8870328,130.8522307,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ローソン地行３丁目,,,,福岡県福岡市中央区地行３丁目２９－１６,33.5905954,130.3625943,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,長住２丁目第３,,,,福岡県福岡市南区長住２丁目１９区２６４－９の一部,33.5523816,130.3966611,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ドコモショップ大橋店,,,,福岡県福岡市南区大橋１丁目,33.5580268,130.4268005,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ドラッグイレブン博多駅南店,,,,福岡県福岡市博多区博多駅南３丁目,33.5819539,130.4255268,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ソフトバンク小倉片野,,,,福岡県北九州市小倉北区黄金２丁目１５０ー２,33.8687662,130.8788065,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,北九州銀行赤坂門支店,,,,福岡県福岡市中央区舞鶴２丁目２－８,33.5905219,130.3905517,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,八幡西区浅川２丁目第１,,,,福岡県北九州市八幡西区浅川２丁目１９－１,33.8787506,130.7012269,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ピボットプラザ三ヶ森,,,,福岡県北九州市八幡西区三ケ森４丁目４０－１の一部,33.8330439,130.7393467,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ＹＳ,,,,福岡県福岡市中央区小笹３丁目１２５－３,33.565315,130.3873017,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,小田部５丁目第１　月極駐車場,,,,福岡県福岡市早良区小田部５丁目８２－１、８２－２,33.5682834,130.3306925,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ＦＢパーキング（御笠川３丁目）,,,,福岡県大野城市御笠川３丁目１－１１,33.5353267,130.4870732,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,小田部５丁目第２　月極駐車場 ,,,,福岡県 福岡市早良区 小田部 ５丁目 ８３番,33.5697012,130.3311933,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,万屋町第１,,,,長崎県長崎市万屋町２０３番,32.7452742,129.8794472,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,麹屋町第１,,,,長崎県長崎市麹屋町３８‐２の一部　他１筆,32.7491463,129.8833034,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,花丘町第２,,,,長崎県長崎市花丘町９６，９７,32.7920602,129.8640196,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,府内町２丁目第１,,,,大分県大分市府内町２丁目９７－８,33.2368048,131.6089786,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,長浜町１丁目,,,,大分県大分市長浜町１丁目１４２８－１，１４２８－２，１４２８－３,33.2369151,131.6158392,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,拾六町１丁目第１,,,,福岡県福岡市西区拾六町１丁目２２－１,33.5659008,130.3163895,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,コープ南春日店,,,,大分県大分市南春日町１２－５,33.2369533,131.5963944,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仁王さん通り第１,,,,熊本県熊本市中央区坪井２丁目１番１２号,32.8096919,130.7123525,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仁王さん通り第２,,,,熊本県熊本市中央区坪井２丁目１番１１の一部、１番１２番の一部,32.8097085,130.7121471,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,名山町第１,,,,鹿児島県鹿児島市名山町１０‐１６,31.5943989,130.559696,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,鹿児島西田２丁目第１,,,,鹿児島県鹿児島市西田２丁目１９－１３　他１筆,31.5866548,130.541612,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,鹿児島加治屋町第１,,,,鹿児島県鹿児島市加治屋町１７－１２,31.5858461,130.5517307,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,川内駅東口駐車場,,,,鹿児島県薩摩川内市平佐１丁目３,31.8156562,130.3130103,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,安里第２,,,,沖縄県那覇市字安里４００番３,26.2155346,127.6963085,2026-03-03 17:01:23+09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
